!NUMBER OF ENERGY LEVELS
41
!NUMBER OF COLL TRANS
820
!NUMBER OF COLL TEMPS
20
!COLL TEMPS
                      5.        10.        20.        30.        40.        50.        60.        70.        80.        90.       100.       200.       300.       500.       700.      1000.      1500.      2000.      2500.      3000.
! UP+ LOW+ COLLRATES(cm^3 s^-1)
   12     11  1.3533E-10 1.6113E-10 1.8693E-10 2.0202E-10 2.1273E-10 2.2103E-10 2.2782E-10 2.3356E-10 2.3853E-10 2.4291E-10 2.4900E-10 2.8900E-10 3.0600E-10 3.2100E-10 3.2700E-10 3.2900E-10 3.2500E-10 3.1400E-10 2.9700E-10 2.7900E-10
   13      1  2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 2.5500E-13 3.0600E-13 3.4700E-13 4.2300E-13 4.8800E-13 5.6200E-13 6.3800E-13 6.7100E-13 6.7300E-13 6.5600E-13
   13      2  6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 6.5000E-13 5.8500E-13 5.4100E-13 5.8200E-13 7.0900E-13 9.4300E-13 1.2900E-12 1.5100E-12 1.6200E-12 1.6400E-12
   13      3  1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 1.8000E-12 2.1700E-12 2.4800E-12 3.0400E-12 3.4500E-12 3.8900E-12 4.3200E-12 4.4900E-12 4.4700E-12 4.3400E-12
   13      4  2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.5300E-12 2.3700E-12 2.2000E-12 2.1400E-12 2.3400E-12 2.8400E-12 3.6700E-12 4.2200E-12 4.4800E-12 4.5300E-12
   13      5  5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 5.8100E-12 7.0600E-12 7.9700E-12 9.3400E-12 1.0200E-11 1.1100E-11 1.1800E-11 1.2000E-11 1.1800E-11 1.1300E-11
   13      6  7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.3200E-12 7.1900E-12 6.7600E-12 6.3200E-12 6.3900E-12 6.9900E-12 8.2800E-12 9.2300E-12 9.7000E-12 9.7800E-12
   13      7  1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 1.5700E-11 2.0300E-11 2.3000E-11 2.5800E-11 2.7000E-11 2.7800E-11 2.8500E-11 2.8500E-11 2.7900E-11 2.6800E-11
   13      8  2.2422E-11 2.1127E-11 1.9831E-11 1.9073E-11 1.8535E-11 1.8118E-11 1.7777E-11 1.7489E-11 1.7239E-11 1.7019E-11 1.9400E-11 1.9800E-11 1.8900E-11 1.7400E-11 1.7100E-11 1.7900E-11 2.0300E-11 2.2200E-11 2.3100E-11 2.3100E-11
   13      9  3.3983E-11 3.4712E-11 3.5441E-11 3.5867E-11 3.6170E-11 3.6404E-11 3.6596E-11 3.6758E-11 3.6899E-11 3.7023E-11 3.8400E-11 5.3900E-11 6.4200E-11 7.6100E-11 8.2200E-11 8.7000E-11 8.9800E-11 8.8900E-11 8.5800E-11 8.1400E-11
   13     10  4.9167E-11 4.7778E-11 4.6390E-11 4.5578E-11 4.5002E-11 4.4555E-11 4.4190E-11 4.3881E-11 4.3614E-11 4.3378E-11 5.0000E-11 5.1900E-11 5.1500E-11 5.1300E-11 5.2600E-11 5.5500E-11 5.9900E-11 6.1900E-11 6.1600E-11 5.9800E-11
   13     11  6.1856E-11 7.1504E-11 8.1152E-11 8.6796E-11 9.0801E-11 9.3907E-11 9.6445E-11 9.8591E-11 1.0045E-10 1.0209E-10 1.0200E-10 1.4400E-10 1.7300E-10 2.1600E-10 2.4900E-10 2.8600E-10 3.2400E-10 3.3800E-10 3.3700E-10 3.2700E-10
   13     12  1.1717E-10 1.4297E-10 1.6876E-10 1.8386E-10 1.9456E-10 2.0287E-10 2.0965E-10 2.1539E-10 2.2036E-10 2.2475E-10 2.3000E-10 2.7200E-10 2.9200E-10 3.1000E-10 3.1700E-10 3.2200E-10 3.2000E-10 3.0900E-10 2.9300E-10 2.7500E-10
